"Id","business_id","name","address","city","state","postal_code","latitude","longitude","phone_number",""
"3251","19002","SUBWAY SANDWICHES","5650 GEARY BLVD ","San Francisco","CA","94121","37.780421","-122.479933","",""
"3252","19003","PANCHITAS RESTAURANT","3091 16TH ST ","San Francisco","CA","94103","37.764903","-122.421609","",""
"3253","19025","MAMACITA","2317 CHESTNUT ST ","San Francisco","CA","94123","37.800124","-122.441497","",""
"3254","19041","NAMA SUSHI","227 KING ST ","San Francisco","CA","94107","37.777398","-122.392391","+14155492007",""
"3255","19043","UNDERDOGS SPORTS BAR & GRILL","1824 IRVING ST ","San Francisco","CA","94122","37.763597","-122.477638","",""
"3256","19044","QUICKLY","2763 SAN BRUNO AVE ","San Francisco","CA","94134","37.726908","-122.403238","",""
"3257","19055","MOSCONE CENTER WEST - BSMT KITCHEN","800 HOWARD ST BASEMENT","San Francisco","CA","94103","37.783257","-122.402816","+14155974040",""
"3258","19056","MOSCONE CENTER WEST -  3 FLR. PANTRY","800 HOWARD ST 3/F","San Francisco","CA","94103","37.783257","-122.402816","+14155974040",""
"3259","19057","MOSCONE CENTER WEST -  2ND FLR. PANTRY","800 HOWARD ST 2ND FLOOR","San Francisco","CA","94103","37.783257","-122.402816","+14155974040",""
"3260","19058","MOSCONE CENTER WEST - 1ST FLR. PANTRY","800 HOWARD ST 1ST FLOOR","San Francisco","CA","94103","37.783257","-122.402816","+14155974040",""
"3261","19059","MOSCONE CONVENTION CENTER - STAND #1","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533","",""
"3262","19060","MOSCONE CONVENTION CENTER - STAND #2","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533","",""
"3263","19061","MOSCONE CONVENTION CENTER - STAND #3","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533","",""
"3264","19063","MOSCONE CONVENTION CENTER -  MAIN KITCHEN","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533","",""
"3265","19064","MOSCONE CONVENTION CENTER - STAND #4","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533","",""
"3266","19076","STAR INDIA RESTAURANT","3721 GEARY BLVD ","San Francisco","CA","94118","37.781153","-122.45936","",""
"3267","19082","MOSCONE CTR. NORTHSIDE CAFÉ/CAFÉ D","747 HOWARD ST BASEMENT","San Francisco","CA","94103","37.784128","-122.401533","",""
"3268","19087","QUICK-N-EZEE/INDIAN FOODS","1700 O'FARRELL @ FILLMORE ST ","San Francisco","CA","94115","","","",""
"3269","19094","RIGOLO","3465 CALIFORNIA ST ","San Francisco","CA","94118","37.786663","-122.451147","",""
"3270","19106","CAVA22","3239 22ND ST ","San Francisco","CA","94110","37.755334","-122.419593","",""
"3271","19109","ARGENT HOTEL - 2ND FLOOR BANQUET ROOM KITCHEN","50 3RD ST ","San Francisco","CA","94103","","","",""
"3272","19131","NEW CASA MARIA","1201 SO. VAN NESS AVE.","San Francisco","CA","94110","37.753844","-122.416396","",""
"3273","19136","TOAST EATERY","1748 CHURCH ST","San Francisco","CA","94131","37.742907","-122.426638","",""
"3274","19138","PHO HA TIEN","1900 OCEAN AVE ","San Francisco","CA","94127","37.725306","-122.462261","",""
"3275","19146","MORTY'S DELICATESSEN","280 GOLDEN GATE AVE ","San Francisco","CA","94102","37.781718","-122.415194","",""
"3276","19150","MISSION-SILVER MARKET","4304 MISSION ST ","San Francisco","CA","94112","37.728698","-122.43141","",""
"3277","19169","CLUB BOTTOMS UP","4704 MISSION  ","San Francisco","CA","94112","37.72285","-122.436245","",""
"3278","19170","VINO ROSSO","629 CORTLAND AVE ","San Francisco","CA","94110","37.739041","-122.415636","+14155641278",""
"3279","19171","GESTALT","3159 16TH ST ","San Francisco","CA","94103","37.764803","-122.423309","",""
"3280","19172","FLY BAR","1085 SUTTER ST ","San Francisco","CA","94109","37.787973","-122.418197","",""
"3281","19175","EL RIO, YOUR DIVE","3158 MISSION ST A","San Francisco","CA","94110","37.746654","-122.41927","",""
"3282","19176","OCTOBERFEAST","1040 REVERE AVE ","San Francisco","CA","94124","37.725795","-122.379715","",""
"3283","19177","L.A. CAFÉ","201 TURK ST ","San Francisco","CA","94102","37.782903","-122.412957","",""
"3284","19205","WOODHOUSE FISH COMPANY","2073 MARKET ST ","San Francisco","CA","94114","37.767631","-122.428569","",""
"3285","19207","BROWN JUG","496 EDDY ST ","San Francisco","CA","94109","37.783576","-122.41582","",""
"3286","19225","BAY CROSSINGS","1 FERRY BUILDING  #22","San Francisco","CA","94111","37.795225","-122.39377","",""
"3287","19269","RESTAURANT EIJI","317 SANCHEZ ST ","San Francisco","CA","94114","37.764134","-122.430826","",""
"3288","19271","BANGKOK NOODLES & THAI BBQ","110 POWELL ST","San Francisco","CA","94102","37.785628","-122.407786","",""
"3289","19272","DANNY COYLE'S","668 HAIGHT ST ","San Francisco","CA","94117","37.771809","-122.433214","",""
"3290","19277","FARMER BROWN","25 MASON ST ","San Francisco","CA","94102","37.783657","-122.409227","",""
"3291","19334","GALLERY CAFÉ","1200 MASON ST ","San Francisco","CA","94108","37.794707","-122.411367","",""
"3292","19342","ALL YOU KNEAD CAFÉ","1466 HAIGHT ST ","San Francisco","CA","94117","37.770088","-122.446444","",""
"3293","19344","SAN FRANCISCO SOUP COMPANY","301 HOWARD ST ","San Francisco","CA","94105","37.789708","-122.394501","",""
"3294","19354","NGOC MAI RESTAURANT","547 HYDE ST","San Francisco","CA","94109","37.786104","-122.416444","",""
"3295","19357","ORIGINAL BUFFALO WINGS","2499 LOMBARD ST ","San Francisco","CA","","37.799095","-122.442457","+14155938181",""
"3296","19373","LAS ISLETAS","4508 03RD ST ","San Francisco","CA","94124","37.737021","-122.390043","+14155577698",""
"3297","19379","ANDERSEN BAKERY","50 POST ST #1","San Francisco","CA","94104","37.789064","-122.402861","",""
"3298","19380","ROSAMUNDE SAUSAGE GRILL","545 HAIGHT ST ","San Francisco","CA","94117","37.771965","-122.431174","",""
"3299","19384","SUBWAY","388 MARKET ST #102","San Francisco","CA","94111","37.792084","-122.397889","",""
"3300","19386","BEARD PAPA","99 YERBA BUENA LN ","San Francisco","CA","94103","37.785638","-122.404189","",""
"3301","19403","STARBUCKS COFFEE","499 BAY ST ","San Francisco","CA","94133","37.805493","-122.414407","",""
"3302","19416","STARBUCKS COFFEE","865 MARKET ST C26","San Francisco","CA","94103","37.784317","-122.407563","+14155604908",""
"3303","19417","STARBUCKS COFFEE","5 03RD ST ","San Francisco","CA","94103","37.787569","-122.403349","",""
"3304","19418","STARBUCKS COFFEE","675 TOWNSEND ST ","San Francisco","CA","94103","37.770517","-122.403221","",""
"3305","19426","BURGER KING","2978 16TH ST ","San Francisco","CA","94103","37.765108","-122.419162","",""
"3306","19440","MERCEDES RESTAURANT","653 COMMERCIAL ST ","San Francisco","CA","94111","37.794084","-122.403917","",""
"3307","19488","LARKIN EXPRESS DELI","452 LARKIN ST ","San Francisco","CA","94102","37.782167","-122.417267","",""
"3308","19641","SUSHI HANA","800 VAN NESS AVE.","San Francisco","CA","94109","37.783028","-122.420757","",""
"3309","20116","SUSHI ZEN","1041 TARAVAL ST  ","San Francisco","CA","94116","37.742933","-122.47745","",""
"3310","20119","","1315 NORIEGA ST ","San Francisco","CA","","37.754235","-122.478034","",""
"3311","20291","HAZEL'S KITCHEN","1319 18TH ST ","San Francisco","CA","94107","37.762575","-122.395757","",""
"3312","20327","SUBS, INC.","1300 CASTRO ST","San Francisco","CA","94114","37.751137","-122.434095","",""
"3313","20334","KENT & JOHN UNION SERVICE","999 POLK ST ","San Francisco","CA","94109","37.785879","-122.419804","",""
"3314","20352","NG HING KEE INC","648 JACKSON ST ","San Francisco","CA","94133","37.796134","-122.406226","",""
"3315","20367","MANILA ORIENTAL MARKET","4175 MISSION ST ","San Francisco","CA","94112","37.730569","-122.429418","",""
"3316","20625","BUCKHORN GRILL","4 EMBARCADERO CENTER  ","San Francisco","CA","94111","37.795108","-122.396184","",""
"3317","20698","M & S .7 PLEASURES RESTAURANT","554 COMMERCIAL ST ","San Francisco","CA","94111","37.794317","-122.402384","",""
"3318","20824","O IZAKAYA LOUNGE","1625 POST ST LOBBY LEVEL","San Francisco","CA","94115","37.785703","-122.428666","",""
"3319","20825","HOTEL KABUKI - BANQUET KITCHEN","1625 POST ST GARDEN LEVEL","San Francisco","CA","94115","37.785703","-122.428666","",""
"3320","20924","JJ ICE CREAM","1152 IRVING ST ","San Francisco","CA","94122","37.763936","-122.470103","",""
"3321","21143","PAZZIA RESTAURANT","337 03RD ST ","San Francisco","CA","94107","37.783272","-122.398204","",""
"3322","21407","SUBWAY SANDWICHES #34341","11 03RD ST ","San Francisco","CA","94103","37.787451","-122.403337","",""
"3323","21429","CAFÉ ISABELLA","1414 TAYLOR ST ","San Francisco","CA","94133","37.795368","-122.413167","",""
"3324","21524","LA PORRILLA GRILL","2801 FOLSOM ST ","San Francisco","CA","94110","37.752334","-122.414036","",""
"3325","21581","LOS GUANACOS","4479 MISSION ST ","San Francisco","CA","94112","37.726582","-122.433336","+14150893689",""
"3326","21583","CAFÉ ROYALE","800 POST ST ","San Francisco","CA","94109","37.787448","-122.415243","",""
"3327","21671","DADA SF STUDIO","86 02ND ST ","San Francisco","CA","94105","37.788147","-122.400062","",""
"3328","21783","ALBERTSONS #7122","3132 CLEMENT ST ","San Francisco","CA","94121","","","",""
"3329","21785","PERBACCO","230 CALIFORNIA ST ","San Francisco","CA","94111","37.793368","-122.399294","",""
"3330","21807","THE FRONT PORCH","65 29TH ST A","San Francisco","CA","94110","37.743943","-122.421988","",""
"3331","21909","SLIDER DINER","1202 SUTTER ST ","San Francisco","CA","94109","37.787806","-122.420192","",""
"3332","21921","COCOBANG","550 TAYLOR ST","San Francisco","CA","94102","37.787657","-122.411627","",""
"3333","21982","OLIVIA'S BRUNCH & FINE DINING","3771 MISSION ST ","San Francisco","CA","94110","37.736438","-122.424269","+14155970375",""
"3334","21993","STRAY BAR","309 CORTLAND AVE ","San Francisco","CA","94110","37.739325","-122.418493","",""
"3335","22177","OUTTAKES","2800 TURK ST ","San Francisco","CA","94117","37.778106","-122.451533","",""
"3336","22304","JULIE'S KITCHEN","50 FREMONT ST ","San Francisco","CA","94105","37.790897","-122.397318","",""
"3337","22425","KING'S MARKET","2398 0 BRYANT ST ","San Francisco","CA","94110","37.756107","-122.409515","+14155511117",""
"3338","22592","DOSA, SOUTH INDIAN CUISINE","995 VALENCIA ST ","San Francisco","CA","94110","37.757063","-122.421076","",""
"3339","22595","SOHO BAR","2629 SAN BRUNO AVE ","San Francisco","CA","94134","37.728493","-122.403901","",""
"3340","22606","CANYON MARKET","2815 DIAMOND ST ","San Francisco","CA","94131","37.734072","-122.433948","",""
"3341","22610","MIRALOMA MARKET","755 PORTOLA DR ","San Francisco","CA","94127","37.74407","-122.453612","",""
"3342","22671","CHIOTRAS GROCERY","858 RHODE ISLAND ST ","San Francisco","CA","94107","37.758944","-122.402104","",""
"3343","22889","JVD GLOBAL, INC.","658 CLEMENT ST ","San Francisco","CA","94118","37.782917","-122.466117","",""
"3344","23068","EL CAFETAZO","3087 16TH ST ","San Francisco","CA","94103","37.764903","-122.421439","",""
"3345","23115","PLAYGROUND","1705 BUCHANAN ST ","San Francisco","CA","94115","37.785802","-122.429843","",""
"3346","23273","MIKE MARKET","2200 SILVER AVE ","San Francisco","CA","94124","37.736484","-122.398418","",""
"3347","23557","YIELD","2490 03RD ST ","San Francisco","CA","94107","37.75812","-122.388512","",""
"3348","23653","ANTOJITOS SALVADORENOS AMINTA","2590 MISSION  ","San Francisco","CA","94110","37.755706","-122.418805","",""
"3349","23701","WAH HING MARKET","1200 STOCKTON ST ","San Francisco","CA","94133","37.796808","-122.408397","",""
"3350","23702","DOO BU RESTAURANT","1723 BUCHANAN ST","San Francisco","CA","94115","37.786022","-122.429903","",""
"3351","23703","SUSHI ROCK","614 PINE ST ","San Francisco","CA","94108","37.791508","-122.405964","",""
"3352","23704","JUG SHOP INC","1590 PACIFIC AVE ","San Francisco","CA","94109","37.79511","-122.421411","",""
"3353","23844","NEW AUX DELICES VIETNAM RESTAURANT","1002 POTRERO AVE ","San Francisco","CA","94110","37.756105","-122.406692","",""
"3354","23865","BI-RITE CREAMERY","3692 18TH ST ","San Francisco","CA","94110","37.761504","-122.425817","",""
"3355","23897","DISCOUNT CITY","2762 MISSION ST ","San Francisco","CA","94110","37.752848","-122.418599","",""
"3356","24022","BOURBON AND BRANCH","501 JONES ST ","San Francisco","CA","94102","37.785824","-122.413042","",""
"3357","24023","KABUKI CINEMA","1881 POST ST LEVEL 1","San Francisco","CA","94115","37.785183","-122.432697","",""
"3358","24024","KABUKI CINEMA BISTRO BAR","1881 POST ST LEVEL 2","San Francisco","CA","94115","37.785183","-122.432697","",""
"3359","24025","KABUKI CINEMA BALCONY BAR","1881 POST ST LEVEL 3","San Francisco","CA","94115","37.785183","-122.432697","",""
"3360","24159","THE HOLE IN THE WALL SALOON","1369 FOLSOM ST ","San Francisco","CA","94103","37.773072","-122.412416","+14155511456",""
"3361","24196","MR. POLLO","2823 MISSION ST","San Francisco","CA","94110","37.751875","-122.418406","+14155375546",""
"3362","24198","OLIVO'S TAQUERIA","1017 LARKIN ST ","San Francisco","CA","94109","37.787288","-122.418389","+14155933019",""
"3363","24278","CAFÉ 747","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533","",""
"3364","24279","PARK GYROS","1201 09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591","",""
"3365","24308","CHAVO'S MEXICAN RESTAURANT","595 BRYANT ST ","San Francisco","CA","94107","37.779697","-122.397853","",""
"3366","24309","REGALITO ROSTICERIA","3481 18TH ST ","San Francisco","CA","94110","37.761703","-122.421099","",""
"3367","24431","PEET'S COFFEE & TEA","680 MISSION ST ","San Francisco","CA","94103","37.786584","-122.401639","",""
"3368","24437","CAFFE BAONECCI","516 GREEN ST ","San Francisco","CA","94133","37.799732","-122.407589","",""
"3369","24457","TEE OFF BAR & GRILL","3129 CLEMENT ST ","San Francisco","CA","94121","37.781603","-122.492939","",""
"3370","24534","DISTRICT","216 TOWNSEND ST ","San Francisco","CA","94107","37.778534","-122.393219","",""
"3371","24572","S & T HONG KONG SEAFOOD","2588 NORIEGA ST ","San Francisco","CA","94122","37.753608","-122.491313","",""
"3372","24752","DOMINO'S PIZZA #7764","876 GEARY ST","San Francisco","CA","94109","37.786215","-122.417728","",""
"3373","24754","DOMINO'S PIZZA #8421","5200 GEARY BLVD ","San Francisco","CA","94118","37.780588","-122.475611","",""
"3374","24930","JAKE'S STEAKS","3301 BUCHANAN ST ","San Francisco","CA","94123","37.800564","-122.432854","",""
"3375","24936","SAN FRANCISCO SOUP COMPANY","315 CALIFORNIA ST ","San Francisco","CA","94104","37.793199","-122.400152","",""
"3376","24978","THE NEW SPOT INC.","632 20TH ST ","San Francisco","CA","94107","37.760528","-122.388212","",""
"3377","25048","TONY'S MARKET","2751 24TH ST ","San Francisco","CA","94110","37.752866","-122.40735","",""
"3378","25050","TORTILLA FLAT","2000 BRYANT ST ","San Francisco","CA","","37.761903","-122.410249","",""
"3379","25151","WESTIN ST FRANCIS - CARUSO","335 POWELL ST LOBBY","San Francisco","CA","94102","37.7877","-122.408345","",""
"3380","25153","WESTIN ST FRANCIS - EMPLOYEE'S CAFETERIA","335 POWELL ST BASEMENT","San Francisco","CA","94102","37.7877","-122.408345","",""
"3381","25160","WESTIN ST FRANCIS - IMPERIAL FOOD KITCHEN","335 POWELL ST 32ND FLOOR","San Francisco","CA","94102","37.7877","-122.408345","",""
"3382","25161","WESTIN ST FRANCIS - MAIN KITCHEN","335 POWELL ST 2ND FLOOR","San Francisco","CA","94102","37.7877","-122.408345","",""
"3383","25162","WESTIN ST FRANCIS - OAK ROOM/BANQUET","335 POWELL ST LOBBY","San Francisco","CA","94102","37.7877","-122.408345","",""
"3384","25163","WESTIN ST FRANCIS - PASTRY SHOP","335 POWELL ST BASEMENT","San Francisco","CA","94102","37.7877","-122.408345","",""
"3385","25164","WESTIN ST FRANCIS - MICHAEL MINA","335 POWELL ST 1ST FLOOR","San Francisco","CA","94102","37.7877","-122.408345","",""
"3386","25167","GLAZE DONUTS","4499 MISSION ST A","San Francisco","CA","94112","37.726402","-122.433476","+14155331144",""
"3387","25301","B RESTAURANT","720 HOWARD ST ","San Francisco","CA","94103","37.784404","-122.401339","",""
"3388","25374","CAFÉ DESTIJI","1075 FRONT ST ","San Francisco","CA","94111","37.801285","-122.400404","",""
"3389","25375","GELATERIA NAIA","520 COLUMBUS AVE ","San Francisco","CA","94133","37.799775","-122.409334","",""
"3390","25387","YUM YUM FISH","2181 IRVING ST ","San Francisco","CA","94122","37.763373","-122.48113","",""
"3391","25404","CAFÉ COLOMBINI RISTORANTE BISTRO","835 B HYDE ST ","San Francisco","CA","94109","37.793061","-122.421089","",""
"3392","25563","WORLD GYM SAN FRANCISCO","290 DE HARO ST ","San Francisco","CA","94103","37.766283","-122.401773","+14155709650",""
"3393","25572","BRISTOL FARMS #2317","845 MARKET ST 010","San Francisco","CA","94103","37.784848","-122.406892","+14155970106",""
"3394","25651","BEVERAGES & MORE","1301 VAN NESS AVE ","San Francisco","CA","94109","37.787794","-122.421924","",""
"3395","25777","CHURCH STREET CAFÉ","260 CHURCH ST ","San Francisco","CA","94114","37.766357","-122.428864","",""
"3396","25878","THE SLIDE","430 MASON ST ","San Francisco","CA","94102","37.787592","-122.409869","",""
"3397","25881","TOGO'S","301 HOWARD ST 120","San Francisco","CA","94105","37.789708","-122.394501","",""
"3398","26005","OSAKA SUSHI","460 CASTRO ST ","San Francisco","CA","94114","37.761557","-122.435095","",""
"3399","26025","EUREKA RESTAURANT & LOUNGE","4063 18TH ST","San Francisco","CA","94114","37.760881","-122.434171","",""
"3400","26028","""MMM"" SMOKE SHOP","1936 OCEAN AVE ","San Francisco","CA","94127","37.72575","-122.463362","",""
"3401","26029","CAFÉ GRATITUDE","160 14TH ST ","San Francisco","CA","94103","37.768518","-122.417077","",""
